id,author_id,conversation_id,text,created_at,author_handle,total_engagement,category,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count
1371099801530564609,20710359,1371099801530564609,"Er komt een verbod op de invoer van buitenlandse puppy’s uit fokschuren ⛔️ Hierop wordt streng gecontroleerd, in samenwerking met omringende landen.  

250 redenen om #PvdD te stemmen 💚 - nr. 235. #PlanB #TK2021",2021-03-14T14:04:01.000Z,PartijvdDieren,0.005752007411982706,,37,9,248,4
1367054517813002243,139400870,1367054517813002243,"Dit is de deciding decade om de klimaatcrisis te keren. Een eerste stap is stoppen met verdragen als #Mercosur, #Ceta en ook dit fossiele Energieverdrag.

Sluit je aan bij het #groeiendverzet #TK2021 

#StopECT ✊

https://t.co/UjUdRSNa8r",2021-03-03T10:09:30.000Z,estherouwehand,0.00779423226812159,,69,11,179,1
1364507955425607681,966790780869316608,1364507955425607681,"Het roer moet om in het zorgstelsel!
Hoe? Dat lees je hier: https://t.co/l0eKyHbubw

#ToekomstMadeInEurope https://t.co/hkaoe4sTA9",2021-02-24T09:30:22.000Z,VoltNederland,0.003990199509975499,,10,2,45,0
1372267730859081728,1247853156542877696,1372267730859081728,"Ben er speciaal voor door de wasstraat gegaan: onze live verkiezingsavond! 

Nu te volgen 👉🏾: https://t.co/QDGrhHHciQ https://t.co/DsDNzO6bj1",2021-03-17T19:24:57.000Z,SylvanaBIJ1,0.04694158526191569,,18,46,633,19
1371002530327592966,367703310,1371002530327592966,Verwijderd van youTube: het fragment waarin Van Dissel moet toegeven dat corona in de orde van grootte zit van een heftige griep. #FVD @WybrenvanHaga https://t.co/JySycyW07k,2021-03-14T07:37:29.000Z,thierrybaudet,0.021826682622541515,,1792,265,3251,182
1365702231379607553,933973531968397312,1365702231379607553,"Wie denkt dat sneltesten en zelftesten duur zijn, weet niet wat een lockdown kost.

Laten we gevaccineerde mensen weer toegang geven tot het maatschappelijk leven.

En geef degene die het vaccin nog niet heeft gehad dezelfde vrijheid met een negatieve test in de achterzak. #D66 https://t.co/eerEl0Kgu8",2021-02-27T16:36:00.000Z,SigridKaag,0.03683062757450933,,134,1347,781,170
1361646145701871620,17422867,1361646145701871620,"De samenleving heeft behoefte aan zekerheid en perspectief, niet aan juridische strijd en conflict.

We willen zo snel mogelijk een debat waarin het kabinet duidelijkheid geeft over wat deze uitspraak betekent. 

#avondklok 

https://t.co/Vxq6ogiPae",2021-02-16T11:58:33.000Z,jesseklaver,0.0008433071755208039,,14,96,116,13
1367765994425450497,223455196,1367765994425450497,"Het CDA wil de WW-uitkering terugbrengen naar 1 jaar. “Een klap in het gezicht van al die mensen die hun baan zijn kwijtgeraakt”, stelt @LianedenHaan. “Met de huidige effecten van corona op de werkgelegenheid zou ik eerder zeggen: een jaar langer WW!” 
https://t.co/7hZSTuYnxi",2021-03-05T09:16:39.000Z,50pluspartij,0.004872287021999114,,11,3,17,2
1372142101857763328,11836402,1372142101857763328,"Hier zijn wij het mee: ✨eens✨

#ikstem
#StemGroenLinks https://t.co/Ca27u01iwQ",2021-03-17T11:05:44.000Z,groenlinks,0.002633472341555076,,17,25,325,10
1371737563250180099,23770198,1371737563250180099,"Deze tijd vraagt om een leider met daadkracht, visie en standvastigheid. En @WBHoekstra is geknipt voor die job. https://t.co/EosTV2apTW",2021-03-16T08:18:15.000Z,cdavandaag,0.0049334536016052135,,46,64,147,11
1359922203354165248,20710359,1359922203354165248,"Vraag het Esther! 

Om 19.00 gaan we live met de Q&amp;A met @estherouwehand ✨

📺Kijk mee via onze Facebook of website: https://t.co/8S9jSdBdSs

#PlanB https://t.co/ugWxBIemzf",2021-02-11T17:48:14.000Z,PartijvdDieren,0.0020267140210006177,,23,10,70,2
1365356687775956993,17289752,1365356687775956993,"Sinds mevrouw Den Haan de baas werd van 50PLUS steunen ze het pensioenakkoord, een hogere pensioenleeftijd en het eigen risico. En ze zijn ineens tegen het Nationaal Zorgfonds. Wat is er daar gebeurd?

@NPORadio1 #verkiezingsdebat https://t.co/Lgk5L0J3ch",2021-02-26T17:42:56.000Z,SPnl,0.003196982048945795,,53,23,116,8
1371533939160969218,7599192,1371533939160969218,"De centrale vraag die voorligt bij deze verkiezingen is: welke partij is in staat dit land door de crisis te loodsen en vervolgens weer op te bouwen?

@MarkRutte vs Geert Wilders bij het #eenvandaag #debat https://t.co/ZjzOH7yCVp",2021-03-15T18:49:07.000Z,VVD,0.0007725500556396154,,14,91,81,7
1368669044270919680,3017869683,1368669044270919680,DENK wil alles in het werk stellen om het MKB de onbetwiste groeiende banenmotor van Nederland te laten blijven. Lezen hoe we dat concreet willen bereiken? Klik op de link! #DENKanders #17maart2021 https://t.co/jwylwN83Ls https://t.co/yivTYOh4DB,2021-03-07T21:05:03.000Z,DenkNL,0.0008358707982566123,,3,3,8,0
1357446751523921925,1247853156542877696,1357446751523921925,"De onnavolgbare wereld van de hedendaagse fascisten die voor het eten met het gezin hand in hand “smakelijk eten, hap hap hap” zingt en zijn dochter uitlegt dat zij dient te strijden volksbehoud uit liefde voor ‘Volk en Vaderland. 

#2Doc #OnsMoederland",2021-02-04T21:51:40.000Z,SylvanaBIJ1,0.0030158001704582707,,1,10,31,4
1362453183369531395,966790780869316608,1362453183369531395,"Onze @bibi_wielinga 19 jaar en kandidaat n.6 op de Volt-lijst voor de Tweede Kamerverkiezingen schrijf tot het eind van de campagne elke week een column op Linda Meiden! 'Stem niet op iemand die vindt dat jouw enige recht het aanrecht is.'

https://t.co/aVZrqQpR7I",2021-02-18T17:25:26.000Z,VoltNederland,0.004270213510675534,,9,1,49,2
1365626168385409025,118084079,1365626168385409025,Zometeen #BBB @BoerBurgerB bij @SpijkersBNNVARA! https://t.co/ULa4opCkoC,2021-02-27T11:33:45.000Z,lientje1967,0.0008638830435264149,,2,3,33,1
1363916772848631808,41778159,1363916772848631808,Volg ook mijn twee lieve poezemeisjes Snoetje en Pluisje: @Wilderspoezen! https://t.co/sc59H4BOW8,2021-02-22T18:21:13.000Z,geertwilderspvv,0.0010932136748546854,,82,80,766,9
1365370508133486597,41778159,1365370508133486597,"De VVD heeft de zorg op de laatste plaats gezet. 

De PVV maakt van zorg weer een topprioriteit waar gigantisch in geïnvesteerd moet worden! 

#verkiezingsdebat #zorg #Wilders #PVV #stemPVV https://t.co/XYH3szmpX0",2021-02-26T18:37:51.000Z,geertwilderspvv,0.0013277237587882946,,234,34,859,11
1365341868704342016,28076891,1365341868704342016,"Veel mensen kunnen geen betaalbaar huis vinden. Daarom moeten we bouwen, bouwen, bouwen. 🏡

Bekijk hier onze plannen. 👇
#verkiezingsdebat https://t.co/xGUyAwSI3Y",2021-02-26T16:44:02.000Z,D66,0.000434394720002242,,18,27,44,4
1366137997075349504,23770198,1366137997075349504,"We hebben met elkaar de aarde in bruikleen. 

Klimaatverandering is één van de grote uitdagingen van deze tijd. Daarom gaan we vol aan de bak met wind, zon en kernenergie. #NuDoorpakken #RTLdebat

🔗 Lees ons klimaatplan: https://t.co/awrgVQbSC0 https://t.co/bVZmWUgOyY",2021-02-28T21:27:34.000Z,cdavandaag,0.003810540654971191,,65,22,106,14
1359865808625745925,28076891,1359865808625745925,"Vandaag om 17.00 uur is de eerste #VraagHetKaag. 
@SigridKaag beantwoordt vragen van kijkers.
Kijk LIVE mee via YouTube!👇🏼 
https://t.co/OgaqchnjBg",2021-02-11T14:04:08.000Z,D66,0.000541825672260861,,20,61,26,9
1359152636839288832,2822530175,1359152636839288832,Dit is de gespeelde verontwaardiging van journalisten die ons een jaar bang hebben gemaakt voor corona. Nu staan ze dicht op elkaar om als hyena's op het nieuwste ophefje te springen. Hadden ze deze aandacht maar voor de lockdown-schade - of voor inhoudelijke #FVD-voorstellen! https://t.co/BU6VIh63Ee,2021-02-09T14:50:15.000Z,fvdemocratie,0.027096318410227777,,383,416,1420,159
1371918535425986568,11836402,1371918535425986568,"Dat zogenaamde grote 'weglekeffect' waar 
@WBHoekstra het
 de hele tijd over heeft?

Dat bestaat niet.

#nederlandkiest
#StemGroenLinks https://t.co/vf5IKYjZgQ",2021-03-16T20:17:22.000Z,groenlinks,0.0009430205997611015,,36,14,79,6
1357799501138919431,23770198,1357799501138919431,"Er zijn in Nederland mensen die niet veilig over straat kunnen. Simpelweg om wie ze zijn. 

🏳️‍🌈 ''Ik vind dat onacceptabel en ik ga het ook niet accepteren.'' - @WBHoekstra #COCdebat https://t.co/B6k9hVMGqA",2021-02-05T21:13:22.000Z,cdavandaag,0.0021906006663844043,,18,24,70,7
1358032522681188355,20710359,1358032522681188355,"BTW is een goed instrument om de vervuiler te laten betalen en duurzame gedrag te stimuleren, zoals bij hergebruik &amp; reparatie en bij consumptie van groenten en fruit. 🥦🌶🍆🥝🍌🍐

Gemiste kans van Rutte III. Tijd voor #PlanB #TK2021 
👇
https://t.co/fKFBYr4oJb",2021-02-06T12:39:19.000Z,PartijvdDieren,0.0037059913526868438,,45,4,142,1
1365325170831941632,11836402,1365325170831941632,"Zometeen van 17.00 - 19.00u: Het #Verkiezingsdebat van #NOS. @jesseklaver is er ook bij!

Luister/kijk mee op @NPORadio1, op @NPOpolitiek of via https://t.co/6eXNMRmqx8.

https://t.co/82at2REcaS https://t.co/nVNqd1aWhh",2021-02-26T15:37:41.000Z,groenlinks,0.00026544283548831006,,11,6,20,1
1366152400243941380,1116624945000280072,1366152400243941380,Organisatoren van evenementen moeten bij de toegang GEEN vaccinatiebewijs kunnen VRAGEN wat BBB betreft. Dit schendt de privacy van mensen.,2021-02-28T22:24:48.000Z,BoerBurgerB,0.009928771854090222,,12,12,68,0
1359155202767618052,142575646,1359155202767618052,"‘De Europese Unie moet zijn plek kennen’, zo vindt de SGP. In aanloop naar de verkiezingen wordt wekelijks extra aandacht geschonken aan een voor de SGP aangelegen onderwerp. Deze week: Europa en de euro. Lees het artikel op onze website: https://t.co/GuQ20QPxQC https://t.co/fOPCYJ8vkN",2021-02-09T15:00:26.000Z,SGPnieuws,0.0013210798391728891,,5,3,14,1
1371740753941123072,367703310,1371740753941123072,Deze 8 misvattingen over corona moeten de wereld uit! https://t.co/rxT7zt0klF via @YouTube,2021-03-16T08:30:56.000Z,thierrybaudet,0.0016459465584211636,,85,29,295,5
1371910182503129095,28076891,1371910182503129095,"U klinkt helaas een beetje als een stukgedraaide plaat met uw verhaal over massa-immigratie. 

Dit horen we al jaren. U zet grote groepen Nederlanders weg op basis van identiteit. 
-@SigridKaag tegen Wilders bij #nederlandkiest #stemD66 https://t.co/WRZvfmCNDn",2021-03-16T19:44:11.000Z,D66,0.0023261136619474898,,52,150,280,16
1367393274416295938,41778159,1367393274416295938,"De PVV krijgt geen cent subsidie.

Steun ons met onze campagne, nog een dag of tien tot de stembussen opengaan! 

Iedere donatie is welkom. 

Veel dank alvast! 🙏

#StemPVV #SteunPVV #PVV https://t.co/Jh9JYl1jog",2021-03-04T08:35:36.000Z,geertwilderspvv,0.0014163942382855797,,281,92,830,11
1371386141736329219,7343682,1371386141736329219,"“Er is te veel verdeeldheid en de ongelijkheid is groot. Een fijne woning, werk voor een fatsoenlijk salaris, een steuntje in de rug als je dat nodig hebt: het is voor te veel Nederlanders onzeker geworden.”

@PloumenLilianne over de keuze die voor ons ligt deze verkiezingen. https://t.co/mzmKwLo1uk",2021-03-15T09:01:49.000Z,PvdA,0.00047422921511816753,,17,8,46,2
1365366327767162883,1336988716515155969,1365366327767162883,"We hebben in de Tweede Kamer een voorzitter die haar werk geweldig doet. En zij wordt aangevallen op basis van wie zij is. Dat is onacceptabel, net zoals alle vormen van racisme en uitsluiting.

#verkiezingsdebat https://t.co/9e9IFU7MmZ",2021-02-26T18:21:14.000Z,PloumenLilianne,0.08906611015875382,,136,88,941,30
1371914138134413315,17289752,1371914138134413315,"Het was niet alleen de PvdA. Van GroenLinks tot en met de VVD, allemaal deden ze mee aan het sluiten van de verzorgingstehuizen. Daarom kiest de SP voor zorgbuurthuizen.

👉 https://t.co/H5SelB7vlQ

@MarijnissenL #stemSP🍅 #NOSdebat #Nederlandkiest https://t.co/kBzUbdLvfe",2021-03-16T19:59:54.000Z,SPnl,0.002845314023561758,,75,7,94,2
1370362718927065088,7599192,1370362718927065088,"Veel ondernemers worden hard getroffen door de coronacrisis. Zij verdienen onze steun. 

We zetten alles op alles om zoveel mogelijk ondernemers over de eindstreep te trekken.

https://t.co/j3KHsqbUhT",2021-03-12T13:15:06.000Z,VVD,0.0005043591036818215,,15,62,41,8
1372266609281208320,1050373998587056128,1372266609281208320,"Alle vrijwilligers, donateurs, stemmers en iedereen die onze nieuwe politiek een warm hart toedraagt, dank jullie wel. 💜 

Wat de uitkomst vanavond ook moge worden, ik ben zo ontzettend trots op wat we met z’n allen hebben bereikt.⚡

#Volt  #TK2021 @VoltNederland https://t.co/MWzUVRUToz",2021-03-17T19:20:29.000Z,DassenLaurens,0.19435483870967743,,46,47,1109,3
1367794255935193088,142575646,1367794255935193088,"Beraad! Omdat het om een leven gaat.

Samen met @SchreeuwomLeven en @npvzorgnl start de SGP een campagne vóór behoud van de wettelijke bedenktijd bij abortus. Luister naar de verhalen van vrouwen op https://t.co/jZZy9GDOqk en teken het manifest! https://t.co/GfdyGfrat1",2021-03-05T11:08:57.000Z,SGPnieuws,0.005341757610568639,,19,7,64,3
1366678502385328129,367703310,1366678502385328129,Alle steun voor de winkeliers van #Klazienaveen! Stem #FVD en álles kan na 17 maart weer open! https://t.co/fHc1oP80xH,2021-03-02T09:15:21.000Z,thierrybaudet,0.007347123768024904,,251,154,1408,35
1372067398468177927,118084079,1372067398468177927,"Voor de Deventenaren en Sallanders Nu van 7 tot 8 te gast bij @DeventerRTV, via 107.3. Ober de #Verkiezingen2021 natuurlijk! #Lijst23 @BoerBurgerB. Openingsliedje: Go West https://t.co/Q9z24mUwmM",2021-03-17T06:08:54.000Z,lientje1967,0.0006866762653671503,,3,0,28,0
1365747545138483204,20710359,1365747545138483204,"We hebben meer natuur nodig in Nederland. Daarom creëren we kruidenrijk grasland en vochtige heide op voormalig landbouwgrond in Neede. 
🐝🦋🪱🐛🪲🐞🪰🐌

#mijnnatuurblijft
#allekleinebeestjeshelpen

https://t.co/x1zeQLasPy",2021-02-27T19:36:03.000Z,PartijvdDieren,0.004034126003705991,,36,7,161,5
1372305757375500290,126446989,1372305757375500290,Gefeliciteerd aan alle partijen die zetels hebben gewonnen. Fantastisch gedaan! #TK2021,2021-03-17T21:56:03.000Z,LianedenHaan,0.00911238609517381,,5,5,17,0
1358024774509711360,367703310,1358024774509711360,Het verhaal van Charlotte; een ondernemer in nood.  https://t.co/URVNZ1YVww via @YouTube,2021-02-06T12:08:31.000Z,thierrybaudet,0.0014113792952645244,,68,23,262,2
1366138655287476231,1116624945000280072,1366138655287476231,"Kernenergie kost miljarden. Ja, wind- en zonne-energie ook. Om nog maar niet te spreken over de bijkomende kosten. Als je allergisch bent voor Russisch gas zul je moeten betalen. En dan ook de subsidies meerekenen.
#TK2021 #BBB",2021-02-28T21:30:11.000Z,BoerBurgerB,0.002805957263112454,,4,1,21,0
1368211307258908676,50241691,1368211307258908676,Mooi stukje Holland. Zaanse Schans met collega ⁦@tunahankuzu⁩ en fractievoorzitter Sebnem Pancar van ⁦⁦@DENK_Zaanstad⁩ https://t.co/TroucLmZpd,2021-03-06T14:46:10.000Z,F_azarkan,0.0029591906957539054,,3,4,35,1
1365965269575884802,28076891,1365965269575884802,"Heel veel mensen kunnen geen betaalbaar huis vinden. Daarom is het tijd voor nieuw leiderschap.
🏡 We bouwen 1 miljoen energiezuinige huizen. 
🏘️ Huisjesmelkers die te hoge huren vragen, pakken we aan.
🏠 Huizen opkopen wordt moeilijker voor beleggers.
#WNLopZondag https://t.co/7evQkz11sS",2021-02-28T10:01:13.000Z,D66,0.0004764329187121364,,4,48,39,11
1371741448102686721,142575646,1371741448102686721,Dit gaat over jouw #stem https://t.co/RTqC0zaFhX,2021-03-16T08:33:41.000Z,SGPnieuws,0.003676048248133257,,18,2,44,0
1362453627193950209,367703310,1362453627193950209,De ENIGE MANIER om de democratie te herstellen: referenda! https://t.co/UO8rAZUe8X via @YouTube #FVD,2021-02-18T17:27:12.000Z,thierrybaudet,0.0025802398947230316,,117,38,491,3
1371114730966941698,7343682,1371114730966941698,"“Dat is volksverlakkerij, dat moet je niet doen.”

@TimmermansEU over het feit dat de @VVD haar klimaatplannen niet laat doorrekenen.👇
#Klimaatalarm https://t.co/FeuhoVXjYb",2021-03-14T15:03:20.000Z,PvdA,0.0014226876453545026,,57,29,130,3
1370493786435039237,23770198,1370493786435039237,"#NuDoorpakken voor sterke regio's! 

1️⃣ Goede infrastructuur voor snelle verbindingen 
2️⃣ Regio deals voor een sterke economie 
3️⃣ Investeren in regionale omroepen voor een stevig geluid

🔗 https://t.co/57jgypbXdT https://t.co/oqGfeCF7C2",2021-03-12T21:55:55.000Z,cdavandaag,0.0019696997588498424,,32,16,59,0
1368542748605886464,966790780869316608,1368542748605886464,"Nog 6 nachtjes slapen en dan: de knallende afsluiter van de Volt-campagne. We hebben het samen gedaan en willen het ook samen afsluiten. Jullie kunnen niet meer om ons heen (letterlijk)! Met @dassenLaurens, @ngundogan77  en alle andere kandidaten! Zet 13 maart vast in je agenda! https://t.co/dLYkFn4pxE",2021-03-07T12:43:12.000Z,VoltNederland,0.007980399019950998,,14,4,96,0
1367110564833591300,254234597,1367110564833591300,"13-jarige meisjes naroepen, wat voor held ben je dan? Straatintimidatie is niet onschuldig, vrouwen voelen zich er onveiliger door. Deze daders moeten worden teruggefloten.  https://t.co/kDrTRjgfx9",2021-03-03T13:52:12.000Z,MarijnissenL,0.0047359060263887165,,31,25,169,4
1371456582509342720,41778159,1371456582509342720,"Ga stemmen en stem PVV! 

👍🙏👍

#StemPVV #PVV2021 #verkiezingen #PVV https://t.co/DPU641gFWr",2021-03-15T13:41:44.000Z,geertwilderspvv,0.0023497677066780537,,293,137,1567,17
1371327979427618818,50241691,1371327979427618818,Na een korte nacht weer naar Hilversum. De laatste loodjes zijn het leukst! https://t.co/Zrs1WU8lF7,2021-03-15T05:10:42.000Z,F_azarkan,0.0033721010253939853,,4,6,39,0
1370501689481003015,118084079,1370501689481003015,"Onze #TikTok ster @jessebaak is jongeren-influencer voor #BBB. Zijn @BoerBurgerB video's krijgen honderdduizenden views en tienduizenden likes: ""Mooie is dat jongeren naar aanleiding van mijn video’s zich gaan verdiepen in programma van de BBB.” #Lijst23! https://t.co/DztAR9sA4o",2021-03-12T22:27:20.000Z,lientje1967,0.0008195813489865987,,5,0,32,0
1371762917180276737,7343682,1371762917180276737,"De stembussen zijn geopend. De keuze is: nog vier jaar VVD, CDA en D66 óf een socialere regering. Nederland is toe aan eerlijkere koers.

Ben jij of ken jij iemand die nog twijfelt? App ons!
👉 https://t.co/43x3D9ZJ11 https://t.co/3bulodm03j",2021-03-16T09:59:00.000Z,PvdA,0.0004287551807917679,,18,5,41,2
1368289137082707971,50241691,1368289137082707971,Vandaag bij ⁦@EenVandaag⁩ een mooi gesprek gehad. Goed en degelijk onderzoek van ⁦@gijsrademaker⁩. Blij met de uitkomsten. https://t.co/GYQRP98Y5s,2021-03-06T19:55:26.000Z,F_azarkan,0.006262473332874544,,7,8,75,1
1370317882077364228,1336988716515155969,1370317882077364228,"Bij @mattievalk en Marieke van @QmusicNL over de leukste cafe’s van Nederland, mijn eerste bijbaantje en ons plan voor een eerlijke toekomst 👇 https://t.co/OesCM4RiHB",2021-03-12T10:16:57.000Z,PloumenLilianne,0.005366326302452113,,12,1,59,0
1359923513780559874,17422867,1359923513780559874,"Er is een structurele verandering van ons economisch systeem nodig.

Het hele idee dat je voor 25 euro naar Barcelona kan vliegen moeten we heel snel achter ons laten.

https://t.co/3RnZWNT3Tc",2021-02-11T17:53:26.000Z,jesseklaver,0.002903940608592559,,64,348,352,59
1365970673433260032,20710359,1365970673433260032,"“Een partij die zou kunnen zeggen: ‘we hebben het altijd al gezegd’, is de Partij voor de Dieren.” 🦠 

Wij willen een einde aan de letterlijk ziekmakende bio-industrie 🐷 🐄 🐓 

NOS over hoe de politiek de volgende pandemie bestrijdt 👇 

https://t.co/2bPk6k6dRy",2021-02-28T10:22:41.000Z,PartijvdDieren,0.0029918159357628167,,40,5,107,3
1359544356986830852,17289752,1359544356986830852,"Kijktip! 📺

@MarijnissenL is vanavond te gast bij @Talkshow_M om te praten over de komende verkiezingen. 

Kijk mee, om 19.00 uur op @NPO1. https://t.co/j9vM91gmcc",2021-02-10T16:46:48.000Z,SPnl,0.0006393964097891591,,7,12,19,2
1372188023534804993,811509459310747648,1372188023534804993,"Kom vanavond BIJ1! We gaan LIVE en brengen samen de avond door.

Om 19.30 ben je welkom en beginnen we met video's uit de campagne. Vanaf 20.00 gaan we LIVE en kijken we samen naar de exit poll resultaten van de NOS.

#SpreekJeUitBekenKleur #StemBIJ1

https://t.co/mBQ7Wia7kn",2021-03-17T14:08:13.000Z,PolitiekBIJ1,0.00996969993158049,,18,4,79,1
1369193112766144513,17422867,1369193112766144513,"Maak een einde aan de beschamende rol van Nederland als belastingparadijs. We moeten ons ontwikkelen tot een internationale voortrekker van fiscale samenwerking.

#StopBelastingparadijsNL

https://t.co/M0izXZjvM2",2021-03-09T07:47:31.000Z,jesseklaver,0.0011432281375261108,,61,54,201,8
1367482568678002696,118084079,1367482568678002696,"Hé mensen, kijk even naar onze nummer 2 en mijn #runningmate @FemkeMarijeW. Trots dat wij zo'n kanjer binnen hebben gehaald bij #BBB
https://t.co/UbOCQUSJzf",2021-03-04T14:30:25.000Z,lientje1967,0.00048731863993797765,,2,0,20,0
1365248610259107844,223455196,1365248610259107844,"Vanmiddag van 17.00 tot 19.00 uur: Nederland Kiest, het NOS Radiodebat op @NPORadio1 en @NPOpolitiek. Met 13 lijsttrekkers, onder wie @LianedenHaan. https://t.co/F3y4cvM0hK",2021-02-26T10:33:28.000Z,50pluspartij,0.0011811604901816035,,3,1,4,0
1357280740405202945,28076891,1357280740405202945,"Kinderen komen vooral kinderen met dezelfde achtergrond tegen. Daardoor leren ze niet hoe ze om moeten gaan met ‘anderen’. 

Daarom willen wij een brede brugklas. Zodat kinderen niet meteen uit elkaar gehaald worden, maar samen leren werken.
https://t.co/CwVPKjhtLh",2021-02-04T10:52:00.000Z,D66,0.0011070058993605523,,7,137,46,47
1363451073374146568,41778159,1363451073374146568,"De PVV wil hoe dan ook een forse aanscherping van het immigratiebeleid!

#wnlopzondag #immigratie #Wilders #PVV #StemPVV https://t.co/wqFs5H2xPB",2021-02-21T11:30:42.000Z,geertwilderspvv,0.0012927222537235767,,190,53,857,8
1371918535732174848,7599192,1371918535732174848,"""Nederland is op dit moment een van de best presterende landen van de wereld. Dat heb ik niet bereikt in mijn eentje. Dat hebben we met 17 miljoen mensen gedaan. Ik ben daar trots op.""

Mark Rutte vs Geert Wilders. #NOSdebat #nederlandkiest",2021-03-16T20:17:22.000Z,VVD,0.001601140011688322,,48,113,227,12
1367953851660242944,17289752,1367953851660242944,"Tijd voor eerlijke volkshuisvesting!🏠 Honderden huurders kwamen vandaag in actie. #0isgenoeg

Dit is pas het begin. Doe je mee?👇
🍅 https://t.co/IkztknvObM 🍅 https://t.co/BZ6Yb8sSqI",2021-03-05T21:43:08.000Z,SPnl,0.0017263703064307294,,31,8,67,2
1371529006584115201,1336988716515155969,1371529006584115201,"Eigen bijdrages bij de dokter of de wijkverpleging: alsof mensen voor hun plezier ziek zijn. Het zijn voorstellen van de coalitiepartijen, en die kant moeten we echt niet op. Ik wil het eigen risico en de zorgpremie verlagen. Het is tijd voor een socialer kabinet. 

#EenVandaag https://t.co/tTBMGxNi5E",2021-03-15T18:29:31.000Z,PloumenLilianne,0.040843705746441084,,117,25,394,12
1372091771405094913,142575646,1372091771405094913,"Jouw stem is belangrijk! Ga vandaag stemmen. Stem IN VERTROUWEN, stem SGP!

#TK2021 #InVertrouwen https://t.co/GseqlAOTS0",2021-03-17T07:45:45.000Z,SGPnieuws,0.01160252728317059,,44,12,142,4
